date,WindDir,WindSpeed,WaveHeight,WavePeriod,year,month,hour
8,343,4.1,0.6,6.4,2023,5,7
8,354,4.7,0.7,6.2,2023,5,8
8,353,4.4,0.6,6.2,2023,5,9
8,342,5.2,0.6,6.5,2023,5,10
8,350,5.7,0.6,6.7,2023,5,11
8,355,3.2,0.5,6.7,2023,5,12
8,23,1.6,0.5,6.5,2023,5,13
8,240,2.7,0.6,6.2,2023,5,14
8,232,2.9,0.5,5.8,2023,5,15
8,222,2.8,0.5,5.6,2023,5,16
8,197,3.4,0.4,5.6,2023,5,17
8,214,2.6,0.5,5.3,2023,5,18
8,258,3.2,0.4,4.6,2023,5,19
8,257,3.7,0.5,4.6,2023,5,20
8,259,3.3,0.3,4.7,2023,5,21
8,293,1.2,0.4,4.8,2023,5,22
8,266,2.3,0.3,5.8,2023,5,23
9,169,1,0.3,6.2,2023,5,0
9,103,2.1,0.3,6.2,2023,5,1
9,180,0.8,0.3,6.2,2023,5,2
9,262,1.5,0.3,6,2023,5,3
9,271,2.7,0.3,5.7,2023,5,4
9,345,1.3,0.2,5.5,2023,5,5
9,72,2.2,0.3,5.3,2023,5,6
9,250,1.4,0.2,5.1,2023,5,7
9,320,2.5,0.3,5.8,2023,5,8
9,306,1.9,0.2,5.3,2023,5,9
9,309,0.7,0.2,5.4,2023,5,10
9,242,1.9,0.2,5.8,2023,5,11
9,259,2.4,0.2,5.4,2023,5,12
9,257,4.1,0.3,4.4,2023,5,13
9,252,5.7,0.2,3.7,2023,5,14
9,240,6.3,0.3,3.6,2023,5,15
9,237,4.1,0.3,3.4,2023,5,16
9,280,2.5,0.3,3.5,2023,5,17
9,292,2.7,0.3,3.7,2023,5,18
9,241,3.5,0.3,3.4,2023,5,19
9,261,4.2,0.3,3.8,2023,5,20
9,265,5.3,0.3,3.7,2023,5,21
9,278,2.6,0.2,4.3,2023,5,22
9,311,1.3,0.2,4.5,2023,5,23
10,235,1.4,0.2,6.3,2023,5,0
10,259,3.1,0.2,5.5,2023,5,1
10,265,1.8,0.1,5.4,2023,5,2
10,302,3.6,0.2,5.7,2023,5,3
10,318,1.6,0.2,5,2023,5,4
10,336,2.4,0.2,4.6,2023,5,5
10,305,2.6,0.2,5.4,2023,5,6
10,336,1.6,0.2,4.8,2023,5,7
10,357,1.5,0.2,4.8,2023,5,8
10,338,1.8,0.2,4.7,2023,5,9
10,230,0.5,0.2,5.2,2023,5,10
10,154,2.4,0.2,5,2023,5,11
10,257,1.3,0.2,5.2,2023,5,12
10,121,1.5,0.2,4.7,2023,5,13
10,144,1.7,0.2,5.9,2023,5,14
10,114,1.9,0.2,5.1,2023,5,15
10,156,1.7,0.2,4.5,2023,5,16
10,163,1.6,0.2,5.1,2023,5,17
10,143,2.5,0.2,5.7,2023,5,18
10,126,1.4,0.2,4.7,2023,5,19
10,90,1.2,0.2,4.7,2023,5,20
10,90,1.4,0.2,5.3,2023,5,21
10,126,1.1,0.2,6,2023,5,22
10,197,0.9,0.1,6.3,2023,5,23
11,83,0.9,0.1,6.3,2023,5,0
11,88,1.6,0.1,7.7,2023,5,1
11,63,1.4,0.1,5.9,2023,5,2
11,68,1.5,0.1,6.3,2023,5,3
11,84,1.6,0.1,6.5,2023,5,4
11,198,1,0.1,6,2023,5,5
11,221,0.1,0.1,7.2,2023,5,6
11,271,0.6,0.1,6.5,2023,5,7
11,C,0,0.2,5.6,2023,5,8
11,117,0.5,0.2,5.7,2023,5,9
11,195,0.2,0.2,5,2023,5,10
11,216,0.9,0.1,5.1,2023,5,11
11,138,1,0.2,4,2023,5,12
11,173,1.2,0.2,6,2023,5,13
11,157,1.4,0.2,7.1,2023,5,14
11,138,1.4,0.2,6,2023,5,15
11,150,1.1,0.2,5.2,2023,5,16
11,75,2.2,0.2,5.7,2023,5,17
11,69,2.3,0.2,6.7,2023,5,18
11,211,1.8,0.2,5.2,2023,5,19
11,247,1.1,0.2,4.8,2023,5,20
11,147,1,0.2,4.8,2023,5,21
11,73,2.3,0.2,5.8,2023,5,22
11,64,1.8,0.2,5.3,2023,5,23
12,92,2.1,0.2,5.1,2023,5,0
12,82,2,0.2,5.5,2023,5,1
12,82,2,0.2,5,2023,5,2
12,52,2.3,0.2,4.8,2023,5,3
12,117,0.9,0.2,4.6,2023,5,4
12,97,0.9,0.2,4.4,2023,5,5
12,108,1.5,0.2,5.5,2023,5,6
12,64,1.6,0.2,5.1,2023,5,7
12,104,0.8,0.2,4.8,2023,5,8
12,164,1.3,0.2,4.7,2023,5,9
12,96,0.7,0.2,5.1,2023,5,10
12,99,1.5,0.2,4.7,2023,5,11
12,139,1.8,0.3,5.9,2023,5,12
12,95,1.6,0.3,4.6,2023,5,13
12,113,1.5,0.2,4.9,2023,5,14
12,134,2.1,0.2,4.5,2023,5,15
12,135,1.8,0.3,3.5,2023,5,16
12,124,1.8,0.3,3.6,2023,5,17
12,71,2.1,0.3,3.3,2023,5,18
12,68,3.2,0.3,4,2023,5,19
12,73,2.8,0.3,3.6,2023,5,20
12,69,2.8,0.3,3.6,2023,5,21
12,68,3,0.3,3.8,2023,5,22
12,65,2.2,0.4,3.5,2023,5,23
13,82,2.7,0.6,4.1,2023,5,0
13,91,2.2,0.6,3.8,2023,5,1
13,114,1.5,0.6,4,2023,5,2
13,99,0.7,0.6,4,2023,5,3
13,128,1.3,0.6,4,2023,5,4
13,145,2.5,0.6,3.9,2023,5,5
13,113,1.4,0.6,4.1,2023,5,6
13,268,2,0.6,3.9,2023,5,7
13,80,2.6,0.6,4,2023,5,8
13,59,2.7,0.6,4,2023,5,9
13,66,1.3,0.6,4.2,2023,5,10
13,196,1,0.7,4.1,2023,5,11
13,133,1.3,0.7,4.3,2023,5,12
13,91,1.3,0.6,4,2023,5,13
13,87,1.8,0.6,4.3,2023,5,14
13,130,2.4,0.6,4.2,2023,5,15
13,131,2.4,0.6,4.3,2023,5,16
13,77,1.9,0.6,4,2023,5,17
13,67,2.3,0.5,3.9,2023,5,18
13,75,2.2,0.6,4.1,2023,5,19
13,80,1.8,0.5,4.3,2023,5,20
13,67,2.3,0.5,4.3,2023,5,21
13,67,2.2,0.5,4.3,2023,5,22
13,92,1.9,0.5,4.2,2023,5,23
14,72,2.4,0.4,4.3,2023,5,0
14,65,2.2,0.4,4.5,2023,5,1
14,59,2.1,0.5,4.4,2023,5,2
14,76,1.8,0.4,4.4,2023,5,3
14,64,1.2,0.4,4.4,2023,5,4
14,79,1,0.4,4.5,2023,5,5
14,96,1,0.5,4.3,2023,5,6
14,202,0.3,0.5,4.4,2023,5,7
14,125,1,0.5,4.3,2023,5,8
14,112,0.8,0.5,4.3,2023,5,9
14,171,1.5,0.5,4.6,2023,5,10
14,203,1.2,0.4,4.3,2023,5,11
14,200,1.6,0.5,4.1,2023,5,12
14,149,1.6,0.5,4.2,2023,5,13
14,129,1.7,0.4,4.1,2023,5,14
14,112,1.5,0.4,4.1,2023,5,15
14,73,2.7,0.4,4.1,2023,5,16
14,71,3.4,0.4,4,2023,5,17
14,77,2.5,0.5,4.1,2023,5,18
14,81,3.3,0.4,3.6,2023,5,19
14,73,3.8,0.5,3.5,2023,5,20
14,70,3.1,0.6,3.7,2023,5,21
14,73,3.4,0.6,3.9,2023,5,22
14,65,3.1,0.7,4,2023,5,23
15,65,3,0.7,4,2023,5,0
15,59,2.3,0.7,4.1,2023,5,1
15,78,1.4,0.7,4.2,2023,5,2
15,132,0.7,0.7,4.2,2023,5,3
15,115,1.7,0.7,4.5,2023,5,4
15,271,1.2,0.7,4.6,2023,5,5
15,222,1.9,0.7,4.6,2023,5,6
15,98,1.3,0.6,4.5,2023,5,7
15,88,1.4,0.6,4.5,2023,5,8
15,78,3.2,0.6,4.2,2023,5,9
15,71,2.4,0.6,4.4,2023,5,10
15,71,2.9,0.6,4.3,2023,5,11
15,72,2.5,0.6,4.4,2023,5,12
15,72,3.2,0.5,4.2,2023,5,13
15,70,3.2,0.5,4.5,2023,5,14
15,65,2.8,0.5,4.3,2023,5,15
15,82,2.3,0.5,4.4,2023,5,16
15,90,1.2,0.5,4.4,2023,5,17
15,69,2.8,0.5,4.6,2023,5,18
15,69,2.5,0.5,4.4,2023,5,19
15,78,2.3,0.5,4.2,2023,5,20
15,72,3.3,0.5,4.2,2023,5,21
15,62,3.3,0.5,4.1,2023,5,22
15,71,2.6,0.6,3.7,2023,5,23
16,77,3.3,0.6,3.9,2023,5,0
16,36,1.2,0.5,3.9,2023,5,1
16,268,1,0.5,4.1,2023,5,2
16,306,1.1,0.5,4.1,2023,5,3
16,80,1.9,0.4,4.2,2023,5,4
16,70,2.4,0.4,4.3,2023,5,5
16,104,1.5,0.4,4.4,2023,5,6
16,67,2.4,0.4,4.2,2023,5,7
16,64,1.9,0.4,4.4,2023,5,8
16,96,2,0.4,4.1,2023,5,9
16,77,1.4,0.4,3.9,2023,5,10
16,72,1.9,0.4,4,2023,5,11
16,84,1.3,0.4,3.8,2023,5,12
16,84,2.1,0.5,3.6,2023,5,13
16,100,1.1,0.5,3.8,2023,5,14
16,122,1.8,0.5,3.6,2023,5,15
16,80,2.1,0.6,3.9,2023,5,16
16,76,2,0.5,3.9,2023,5,17
16,73,2.6,0.5,4,2023,5,18
16,77,1.9,0.6,3.7,2023,5,19
16,74,2.6,0.6,4,2023,5,20
16,134,2.7,0.6,4.1,2023,5,21
16,136,1.8,0.6,4,2023,5,22
16,93,2.6,0.6,3.8,2023,5,23
17,132,2.8,0.6,4.2,2023,5,0
17,73,2.6,0.7,4.4,2023,5,1
17,57,2.9,0.7,4.4,2023,5,2
17,58,2.4,0.8,4.7,2023,5,3
17,55,1.8,0.8,4.5,2023,5,4
17,80,2.5,1,5.3,2023,5,5
17,69,1.8,1,5.4,2023,5,6
17,59,2.4,1.1,5.7,2023,5,7
17,64,2.1,1,5.7,2023,5,8
17,66,2.6,1,5.4,2023,5,9
17,92,2.5,0.9,5.7,2023,5,10
17,90,2.7,0.8,5.3,2023,5,11
17,83,2.2,0.9,5.2,2023,5,12
17,95,2.2,0.8,5.4,2023,5,13
17,84,1.5,0.9,5,2023,5,14
17,77,2.7,0.9,5.2,2023,5,15
17,53,2.7,1,5.1,2023,5,16
17,108,2.1,1.3,5.1,2023,5,17
17,112,1.9,1.1,5.1,2023,5,18
17,101,1.8,1,5.4,2023,5,19
17,151,3.8,1.1,5.6,2023,5,20
17,124,2.8,1.2,5.5,2023,5,21
17,109,2.8,1.1,5.3,2023,5,22
17,109,3.8,1,5.2,2023,5,23
18,98,3.7,1.1,5.4,2023,5,0
18,116,3.3,1.1,5.4,2023,5,1
18,85,2.8,1.1,5.6,2023,5,2
18,88,2.5,1.1,6.5,2023,5,3
18,80,2.7,1.1,6.6,2023,5,4
18,62,3.2,1.2,6.4,2023,5,5
18,58,3.2,1.1,6.3,2023,5,6
18,53,3,1.1,6.5,2023,5,7
18,56,3.7,1,6,2023,5,8
18,102,3,1,6.1,2023,5,9
18,88,3,1.1,5.9,2023,5,10
18,77,4.4,1.1,5.8,2023,5,11
18,90,5.4,1.1,5.9,2023,5,12
18,81,5.4,1,5.9,2023,5,13
18,75,3.7,1,5.5,2023,5,14
18,64,2.7,1,5.2,2023,5,15
18,61,1.9,1,5.4,2023,5,16
18,78,1.8,0.9,5.9,2023,5,17
18,85,2,0.8,6.1,2023,5,18
18,71,1.8,0.8,6,2023,5,19
18,65,0.7,0.8,6.7,2023,5,20
18,277,0.1,0.7,6.2,2023,5,21
18,262,1.3,0.7,6.1,2023,5,22
18,281,2.2,0.6,6.3,2023,5,23
19,287,2.6,0.7,6.2,2023,5,0
19,296,1.6,0.7,6.1,2023,5,1
19,272,2.7,0.6,6.3,2023,5,2
19,285,2.4,0.6,6.3,2023,5,3
19,302,1.8,0.7,6.3,2023,5,4
19,7,2,0.7,6.7,2023,5,5
19,291,2.1,0.7,6.6,2023,5,6
19,304,2.6,0.7,7,2023,5,7
19,282,2,0.6,6.7,2023,5,8
19,292,1.2,0.7,7.1,2023,5,9
19,289,2,0.6,7,2023,5,10
19,254,3,0.7,7.1,2023,5,11
19,234,2.5,0.7,7.2,2023,5,12
19,198,2.6,0.7,7.2,2023,5,13
19,242,1.7,0.7,7.4,2023,5,14
19,236,2.1,0.8,7.2,2023,5,15
19,197,1.2,0.9,7.6,2023,5,16
19,212,1.7,1,8.4,2023,5,17
19,210,1,1,8.3,2023,5,18
19,134,1.6,0.8,8.5,2023,5,19
19,119,0.8,0.8,8.3,2023,5,20
19,85,2.3,0.9,8.7,2023,5,21
19,78,2.5,0.8,7.3,2023,5,22
19,94,2.2,0.8,6.1,2023,5,23
20,106,1.8,0.9,5.9,2023,5,0
20,121,1.8,1.1,5.6,2023,5,1
20,169,1.3,1,5.9,2023,5,2
20,113,1.7,0.9,5.9,2023,5,3
20,213,1.2,0.9,6,2023,5,4
20,165,0.8,0.9,6,2023,5,5
20,115,1,0.8,6,2023,5,6
20,170,1.1,0.8,5.7,2023,5,7
20,132,1.9,0.7,6.1,2023,5,8
20,195,2.4,0.7,5.6,2023,5,9
20,163,1.2,0.7,5.6,2023,5,10
20,203,0.8,0.7,5.3,2023,5,11
20,165,1.2,0.7,4.8,2023,5,12
20,170,1.6,0.8,4.8,2023,5,13
20,146,1.5,0.7,4.9,2023,5,14
20,88,1.6,0.7,5.4,2023,5,15
20,113,1.7,0.6,5.2,2023,5,16
20,118,2,0.7,5,2023,5,17
20,100,1.5,0.6,4.8,2023,5,18
20,146,2.8,0.6,5.3,2023,5,19
20,97,1.3,0.6,5.5,2023,5,20
20,292,0.1,0.6,5.3,2023,5,21
20,283,1.5,0.6,5.3,2023,5,22
20,156,1.3,0.6,5.4,2023,5,23
21,246,1,0.6,5.1,2023,5,0
21,267,1.6,0.6,4.8,2023,5,1
21,145,1.5,0.5,4.8,2023,5,2
21,136,1.1,0.5,4.9,2023,5,3
21,44,1.4,0.5,4.9,2023,5,4
21,66,1.3,0.6,4.9,2023,5,5
21,126,1.6,0.6,4.6,2023,5,6
21,26,3.3,0.5,4.8,2023,5,7
21,350,3.1,0.5,4.9,2023,5,8
21,327,2.9,0.5,5,2023,5,9
21,337,3.7,0.4,5,2023,5,10
21,330,2.3,0.5,5.1,2023,5,11
21,310,1.3,0.4,5.2,2023,5,12
21,336,2.4,0.5,4.9,2023,5,13
21,355,3.2,0.4,4.8,2023,5,14
21,4,1.6,0.4,5,2023,5,15
21,335,3.6,0.4,4.8,2023,5,16
21,354,2,0.4,5.1,2023,5,17
21,339,2.1,0.4,5,2023,5,18
21,328,2.2,0.3,5.8,2023,5,19
21,294,3.2,0.3,5.3,2023,5,20
21,327,2.6,0.3,5.2,2023,5,21
21,15,2.2,0.3,5.4,2023,5,22
21,16,2.5,0.2,5.4,2023,5,23
22,11,2.7,0.2,5.2,2023,5,0
22,12,2.2,0.2,5.1,2023,5,1
22,356,2.8,0.2,5.9,2023,5,2
22,332,4,0.2,5.1,2023,5,3
22,338,2.8,0.2,5.8,2023,5,4
22,355,1.5,0.2,6.3,2023,5,5
22,19,4.7,0.2,5,2023,5,6
22,349,3.1,0.2,5.3,2023,5,7
22,1,2,0.2,4.6,2023,5,8
22,346,5.4,0.2,5.2,2023,5,9
22,1,4.2,0.2,4.8,2023,5,10
22,5,4.6,0.2,5.3,2023,5,11
22,24,2.4,0.2,4.8,2023,5,12
22,12,1.8,0.2,4.6,2023,5,13
22,159,2.9,0.2,4.8,2023,5,14
22,170,2.9,0.2,4.6,2023,5,15
22,246,2.9,0.2,4.2,2023,5,16
22,250,1.8,0.2,4.2,2023,5,17
22,203,2.8,0.2,4.1,2023,5,18
22,194,2.7,0.3,3.1,2023,5,19
22,277,3,0.2,3,2023,5,20
22,289,4.2,0.2,3.7,2023,5,21
22,265,3.5,0.2,4.1,2023,5,22
22,287,3.9,0.2,3.9,2023,5,23
23,71,2.2,0.2,5.4,2023,5,0
23,270,1.8,0.1,5.4,2023,5,1
23,339,2.5,0.1,5.2,2023,5,2
23,303,1.3,0.1,5.1,2023,5,3
23,262,2.9,0.1,5.2,2023,5,4
23,318,2.8,0.1,5.2,2023,5,5
23,278,2.3,0.2,4.8,2023,5,6
23,335,5.8,0.2,4.3,2023,5,7
23,327,6.2,0.1,3.7,2023,5,8
23,331,5.7,0.2,4,2023,5,9
23,327,4.8,0.2,3.6,2023,5,10
23,320,3.6,0.1,4.3,2023,5,11
23,317,4.7,0.1,5,2023,5,12
23,316,4.5,0.2,3.7,2023,5,13
23,253,5,0.2,2.5,2023,5,14
23,263,5.8,0.3,2.6,2023,5,15
23,239,8.3,0.3,3,2023,5,16
23,236,8.8,0.4,3.1,2023,5,17
23,230,6.5,0.3,3.1,2023,5,18
23,216,5,0.4,3.1,2023,5,19
23,172,1.2,0.3,3,2023,5,20
23,255,3.4,0.3,3,2023,5,21
23,252,2,0.2,3,2023,5,22
23,279,2.4,0.2,2.7,2023,5,23
24,289,2,0.2,3.1,2023,5,0
24,196,1.2,0.2,3.1,2023,5,1
24,226,0.2,0.2,3.6,2023,5,2
24,254,1.5,0.1,3.5,2023,5,3
24,101,3.1,0.2,3.6,2023,5,4
24,69,2.2,0.2,3.3,2023,5,5
24,62,2,0.1,3.8,2023,5,6
24,107,1.7,0.2,3.8,2023,5,7
24,63,2.1,0.2,4.1,2023,5,8
24,58,1.1,0.2,3.4,2023,5,9
24,57,0.4,0.2,3.6,2023,5,10
24,129,1.4,0.3,2.7,2023,5,11
24,222,2,0.3,2.7,2023,5,12
24,274,2.6,0.2,3,2023,5,13
24,252,2.7,0.3,2.7,2023,5,14
24,234,5.4,0.3,2.9,2023,5,15
24,225,2.5,0.5,3,2023,5,16
24,144,4.3,0.5,3.4,2023,5,17
24,198,5.4,0.5,3.3,2023,5,18
24,216,6.9,0.6,3.3,2023,5,19
24,238,5.7,0.5,3.5,2023,5,20
24,239,5.4,0.5,3.5,2023,5,21
24,208,5.7,0.4,3.6,2023,5,22
24,294,2,0.4,3.3,2023,5,23
25,239,1.2,0.3,3.5,2023,5,0
25,219,0.4,0.4,3.6,2023,5,1
25,216,0.8,0.3,3.5,2023,5,2
25,228,1.2,0.4,3.1,2023,5,3
25,80,0.9,0.4,3.1,2023,5,4
25,167,2.2,0.5,3.4,2023,5,5
25,196,5.6,0.5,3.7,2023,5,6
25,289,0.9,0.5,3.7,2023,5,7
25,186,4,0.6,3.7,2023,5,8
25,169,4.4,0.6,3.7,2023,5,9
25,172,3.9,0.6,3.5,2023,5,10
25,171,3.8,0.7,3.7,2023,5,11
25,187,4.1,0.5,3.6,2023,5,12
25,183,4.1,0.6,3.8,2023,5,13
25,182,4,0.5,3.7,2023,5,14
25,165,4,0.6,3.8,2023,5,15
25,147,2.9,0.6,4,2023,5,16
25,156,2.6,0.6,3.8,2023,5,17
25,118,1.9,0.7,3.9,2023,5,18
25,142,4.8,0.6,3.7,2023,5,19
25,154,6,0.7,4.1,2023,5,20
25,160,5.7,0.7,4,2023,5,21
25,172,3.1,0.6,4.1,2023,5,22
25,112,1.9,0.6,4.2,2023,5,23
26,138,1.5,0.6,4.3,2023,5,0
26,72,1.2,0.7,4.3,2023,5,1
26,146,1.1,0.6,4.3,2023,5,2
26,73,1.2,0.6,4.5,2023,5,3
26,111,1.1,0.6,4.5,2023,5,4
26,94,0.8,0.6,4.2,2023,5,5
26,163,1.1,0.5,4.1,2023,5,6
26,141,1.6,0.6,4.3,2023,5,7
26,103,1.6,0.5,4.1,2023,5,8
26,104,1.3,0.5,4.1,2023,5,9
26,73,1.5,0.5,4,2023,5,10
26,116,1.3,0.5,4.1,2023,5,11
26,116,1.6,0.5,4.2,2023,5,12
26,89,1.1,0.4,4.1,2023,5,13
26,85,3.1,0.5,3.9,2023,5,14
26,87,2.7,0.5,3.7,2023,5,15
26,83,2.8,0.5,3.8,2023,5,16
26,82,2.7,0.5,3.8,2023,5,17
26,66,2.5,0.5,4.1,2023,5,18
26,70,3.2,0.5,3.6,2023,5,19
26,92,4.1,0.5,3.9,2023,5,20
26,67,3.6,0.5,3.7,2023,5,21
26,64,3.3,0.5,3.9,2023,5,22
26,71,2.7,0.4,3.8,2023,5,23
27,70,2.8,0.4,3.9,2023,5,0
27,66,3.1,0.4,4.1,2023,5,1
27,63,2.8,0.5,4,2023,5,2
27,66,2.8,0.5,4.1,2023,5,3
27,71,2.7,0.7,3.8,2023,5,4
27,75,3.3,0.7,3.6,2023,5,5
27,87,4.7,0.7,3.7,2023,5,6
27,81,4.7,0.6,3.7,2023,5,7
27,83,4.8,0.6,4,2023,5,8
27,70,3.3,0.5,4,2023,5,9
27,69,3.4,0.6,4.1,2023,5,10
27,75,3.5,0.5,4.1,2023,5,11
27,69,2.4,0.7,3.8,2023,5,12
27,83,2.7,0.5,4.1,2023,5,13
27,65,2,0.6,4.2,2023,5,14
27,78,2.9,0.7,4.2,2023,5,15
27,93,2.9,0.6,4.3,2023,5,16
27,57,2.5,0.5,4.3,2023,5,17
27,72,1.5,0.6,4.2,2023,5,18
27,94,2.9,0.5,4.4,2023,5,19
27,65,1.8,0.5,4.5,2023,5,20
27,63,2.2,0.5,4.7,2023,5,21
27,105,1.2,0.6,5.4,2023,5,22
27,58,2.1,0.7,5.8,2023,5,23
28,59,2.2,0.8,6.1,2023,5,0
28,63,1.1,0.8,6.2,2023,5,1
28,107,1.5,0.8,6.3,2023,5,2
28,357,0.6,1,6.7,2023,5,3
28,261,1,1,6.5,2023,5,4
28,264,2.9,1,6.3,2023,5,5
28,267,2.1,1,6.3,2023,5,6
28,277,1,1,6.3,2023,5,7
28,77,1,0.9,6.2,2023,5,8
28,38,1.5,1,6.2,2023,5,9
28,252,1.8,1,5.7,2023,5,10
28,227,1.6,0.9,5.9,2023,5,11
28,276,1.4,0.9,5.9,2023,5,12
28,278,1.5,0.9,6.2,2023,5,13
28,259,2,0.7,5.8,2023,5,14
28,206,0.5,0.7,5.8,2023,5,15
28,92,1.2,0.7,5.7,2023,5,16
28,65,0.8,0.7,5.9,2023,5,17
28,80,1.7,0.8,5.8,2023,5,18
28,95,2.3,0.7,5.5,2023,5,19
28,67,1.7,0.8,5.8,2023,5,20
28,64,2,0.7,5.6,2023,5,21
28,91,1.6,0.7,5.9,2023,5,22
28,75,1,0.7,6.3,2023,5,23
29,148,0.2,0.7,6.1,2023,5,0
29,270,1.4,0.7,6.4,2023,5,1
29,66,1.1,0.6,6.6,2023,5,2
29,92,1.2,0.6,6.8,2023,5,3
29,271,2,0.6,7.1,2023,5,4
29,272,1.6,0.7,7.1,2023,5,5
29,206,2,0.6,6.7,2023,5,6
29,214,2.2,0.7,6.9,2023,5,7
29,222,2.1,0.7,6.6,2023,5,8
29,34,1.5,0.6,7.4,2023,5,9
29,14,2.5,0.6,6.7,2023,5,10
29,292,0.8,0.6,6.9,2023,5,11
29,359,1.4,0.7,7,2023,5,12
29,105,1.3,0.7,7.1,2023,5,13
29,142,0.5,0.7,6.9,2023,5,14
29,57,1.3,0.7,6.8,2023,5,15
29,79,2.1,0.6,6.9,2023,5,16
29,229,0.4,0.7,7.5,2023,5,17
29,257,1.3,0.7,7.6,2023,5,18
29,184,1.9,0.6,7.6,2023,5,19
29,137,0.7,0.7,8.3,2023,5,20
29,76,1.2,0.7,8.4,2023,5,21
29,238,0.2,0.6,8.8,2023,5,22
29,281,1.8,0.6,8.1,2023,5,23
30,258,1.6,0.7,9.1,2023,5,0
30,294,1.2,0.7,9.3,2023,5,1
30,266,1.7,0.7,9.5,2023,5,2
30,262,1.2,0.7,9.6,2023,5,3
30,296,1,0.7,10,2023,5,4
30,56,2.1,0.6,9.7,2023,5,5
30,149,1.9,0.7,10,2023,5,6
30,225,1,0.6,10,2023,5,7
30,269,2.1,0.5,7.9,2023,5,8
30,245,1,0.6,8.7,2023,5,9
30,323,1.6,0.6,8.8,2023,5,10
30,234,1.3,0.7,9.9,2023,5,11
30,235,2.1,0.6,8.5,2023,5,12
30,267,0.4,0.7,9.3,2023,5,13
30,255,2.1,0.6,9,2023,5,14
30,30,1.9,0.6,9.3,2023,5,15
30,75,1.3,0.7,11,2023,5,16
30,220,1.1,0.5,8,2023,5,17
30,233,0.5,0.6,9.9,2023,5,18
30,80,1.8,0.6,10,2023,5,19
30,47,1.9,0.6,8.8,2023,5,20
30,79,1.5,0.5,9.2,2023,5,21
30,300,0.8,0.7,10.1,2023,5,22
30,277,1.7,0.6,10,2023,5,23
31,251,2.2,0.7,9.5,2023,5,0
31,277,2.1,0.6,9,2023,5,1
31,124,1.9,0.7,9.2,2023,5,2
31,47,1.8,0.6,8,2023,5,3
31,37,2.2,0.6,8.3,2023,5,4
31,80,1.8,0.6,8.6,2023,5,5
31,85,1.4,0.6,7.1,2023,5,6
31,115,1.1,0.6,8.2,2023,5,7
31,303,0.3,0.7,8.4,2023,5,8
31,86,1.9,0.7,8.8,2023,5,9
31,49,1.6,0.8,9,2023,5,10
31,97,2.1,0.9,10.2,2023,5,11
31,81,2.3,0.9,11.4,2023,5,12
31,67,2.4,0.7,9.8,2023,5,13
31,108,2.1,0.9,11.4,2023,5,14
31,98,2.3,0.7,10.1,2023,5,15
31,92,2,0.7,11,2023,5,16
31,107,1.6,0.6,10.4,2023,5,17
31,120,1.7,0.6,9.8,2023,5,18
31,102,2.5,0.6,9.8,2023,5,19
31,116,2.3,0.7,10.1,2023,5,20
31,125,1.8,0.9,12,2023,5,21
31,105,2,0.9,12.2,2023,5,22
31,111,2.3,0.7,10.1,2023,5,23
1,138,2.8,0.9,11.2,2023,6,0
1,150,2,1,10.8,2023,6,1
1,173,1.4,1.1,11.7,2023,6,2
1,142,2,0.9,10.7,2023,6,3
1,134,2.7,1,10.3,2023,6,4
1,99,2.5,0.9,8.8,2023,6,5
1,352,0.6,0.8,8.4,2023,6,6
1,304,0.4,0.9,10,2023,6,7
1,125,0.6,1,10.9,2023,6,8
1,134,1.8,1.1,12,2023,6,9
1,163,1.3,1,11.9,2023,6,10
1,146,1.3,1.1,12.2,2023,6,11
1,199,0.8,1,10.6,2023,6,12
1,203,1.3,1,11.2,2023,6,13
1,216,2,0.9,10.6,2023,6,14
1,252,1.8,0.9,11,2023,6,15
1,217,1.3,0.8,10,2023,6,16
1,195,2.8,0.8,9.7,2023,6,17
1,149,1.2,0.8,9.9,2023,6,18
1,158,2.2,0.8,9.5,2023,6,19
1,187,1.7,0.9,12.3,2023,6,20
1,169,1.5,0.8,9.7,2023,6,21
1,171,1.9,0.8,8.8,2023,6,22
1,170,1.9,0.8,8.9,2023,6,23
2,169,1.5,0.8,10.3,2023,6,0
2,166,1.4,1.2,12.8,2023,6,1
2,154,1.1,0.9,10.4,2023,6,2
2,182,1.1,0.9,9.5,2023,6,3
2,181,1.3,0.8,8.7,2023,6,4
2,322,0.2,0.8,9.2,2023,6,5
2,183,0.7,0.8,11.2,2023,6,6
2,97,0.5,0.8,12,2023,6,7
2,104,1.2,0.7,11.5,2023,6,8
2,99,0.7,0.9,11.7,2023,6,9
2,142,1.2,1.1,13.4,2023,6,10
2,284,1.8,1,11.8,2023,6,11
2,301,3.3,1.1,13,2023,6,12
2,63,3.4,1.1,12.9,2023,6,13
2,78,3,0.8,10.6,2023,6,14
2,151,1.8,0.9,11,2023,6,15
2,161,2.1,0.8,9.8,2023,6,16
2,166,1.7,0.8,11.5,2023,6,17
2,139,2.1,0.7,10.5,2023,6,18
2,123,2,0.8,12.5,2023,6,19
2,78,2,0.5,10.4,2023,6,20
2,167,0.8,0.5,10.3,2023,6,21
2,146,1.6,0.6,12.1,2023,6,22
2,261,1.4,0.5,9.4,2023,6,23
3,346,1.6,0.7,10.9,2023,6,0
3,349,2.7,0.6,9.5,2023,6,1
3,333,3.2,0.6,9.8,2023,6,2
3,324,2,0.6,9.8,2023,6,3
